user_id,movie_id,movie_title,rating,genres_list
35antonio,1045559,WrestleMania 41: Saturday,8.0,"[""documentary""]"
CouchKing,638383,KPop Demon Hunters,6.0,"[""animation"", ""music"", ""fantasy"", ""comedy"", ""musical""]"
drystyx,714,Tomorrow Never Dies,5.0,"[""adventure"", ""action"", ""thriller""]"
Wuchak,68718,Django Unchained,9.0,"[""drama"", ""western""]"
r96sk,567609,Ready or Not,8.0,"[""horror"", ""comedy""]"
CinemaSerf,106,Predator,7.0,"[""science fiction"", ""action"", ""adventure"", ""thriller""]"
Swapnil@99,1146781,Turbulence,9.0,"[""action"", ""thriller"", ""adventure"", ""drama"", ""fantasy""]"
durack,1028536,Bad Man,6.0,"[""action"", ""comedy"", ""crime""]"
Manuel São Bento,1100988,28 Years Later,7.0,"[""horror"", ""thriller"", ""science fiction""]"
GenerationofSwine,166426,Pirates of the Caribbean: Dead Men Tell No Tales,10.0,"[""adventure"", ""action"", ""fantasy""]"
syn_user_01108,1326786,Christmas Roses,6.0,"[""family""]"
Ismayel,1186205,WWE Backlash 2025,9.0,"[""drama"", ""action""]"
Xiofire,1027000,Swiped,5.0,"[""drama"", ""history""]"
r96sk,558449,Gladiator II,9.0,"[""action"", ""adventure"", ""drama""]"
syn_user_00054,1193274,Titanic: The Digital Resurrection,6.0,"[""documentary""]"
Jkrilin,838898,Eden,7.0,"[""thriller"", ""drama""]"
OmerNaor,599275,The Smashing Machine,6.0,"[""drama"", ""history""]"
izgzhen,333339,Ready Player One,7.0,"[""adventure"", ""action"", ""science fiction""]"
GenerationofSwine,346910,The Predator,1.0,"[""science fiction"", ""action"", ""thriller""]"
Nathan,744,Top Gun,6.0,"[""action"", ""drama"", ""romance""]"
peteo,1062692,A Breed Apart,3.0,"[""horror"", ""mystery"", ""action""]"
syn_user_00102,1080541,The Wrong Paris,9.0,"[""comedy"", ""romance""]"
Davezn,1194432,Mystery Island: House Rules,7.0,"[""mystery"", ""adventure"", ""crime""]"
tmdb47940942,502356,The Super Mario Bros. Movie,8.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""fantasy""]"
syn_user_00170,873974,How to Train Your Dragon,10.0,"[""fantasy"", ""family"", ""action"", ""adventure""]"
russof,832642,The Naked Gun,7.0,"[""comedy"", ""crime"", ""action""]"
FLY_,1079161,40 Acres,6.0,"[""drama"", ""science fiction"", ""thriller"", ""action""]"
Gimly,492336,Deep Blue Sea 2,4.0,"[""action"", ""horror"", ""science fiction""]"
jarvis-5251579,980842,The Cut,6.0,"[""thriller"", ""drama""]"
SkinnyFilmBuff,1079176,Sketch,7.0,"[""comedy"", ""fantasy"", ""adventure"", ""family""]"
CinemaSerf,37724,Skyfall,7.0,"[""action"", ""adventure"", ""thriller""]"
Compuesto56,873382,The Astronaut,6.0,"[""science fiction"", ""thriller"", ""horror""]"
miguelreina,1171919,Palestine 36,7.0,"[""drama"", ""history"", ""war""]"
zxki,219435,The Toxic Avenger Unrated,4.0,"[""action"", ""comedy"", ""superhero"", ""science fiction""]"
syn_user_00267,1113031,The Carman Family Deaths,2.0,"[""documentary"", ""crime""]"
siggi963,1112194,The Hand That Rocks the Cradle,5.0,"[""thriller"", ""horror""]"
The Movie Mob,7131,Van Helsing,7.0,"[""horror"", ""adventure"", ""action""]"
CinemaSerf,70981,Prometheus,6.0,"[""science fiction"", ""mystery""]"
Wuchak,242,The Godfather Part III,7.0,"[""crime"", ""drama"", ""thriller""]"
CinemaSerf,77,Memento,7.0,"[""mystery"", ""thriller""]"
mahmus,414906,The Batman,10.0,"[""crime"", ""mystery"", ""thriller""]"
syn_user_00689,1360923,Stans,2.0,"[""documentary"", ""music""]"
siggi963,1197358,My Mom Jayne,7.0,"[""documentary""]"
BornKnight,787699,Wonka,8.0,"[""comedy"", ""family"", ""fantasy""]"
CinemaSerf,1316092,"""Wuthering Heights""",6.0,"[""romance"", ""drama""]"
r96sk,140607,Star Wars: The Force Awakens,8.0,"[""adventure"", ""action"", ""science fiction""]"
Andre Gonzales,262500,Insurgent,6.0,"[""action"", ""science fiction"", ""thriller""]"
Potential Kermode,87,Indiana Jones and the Temple of Doom,9.0,"[""adventure"", ""action""]"
tmdb47940942,454626,Sonic the Hedgehog,6.0,"[""action"", ""science fiction"", ""comedy"", ""family""]"
VicSur,1034541,Terrifier 3,9.0,"[""horror"", ""thriller""]"
Manuel São Bento,1368166,The Housemaid,6.0,"[""drama"", ""mystery"", ""thriller""]"
Dean,83533,Avatar: Fire and Ash,5.0,"[""science fiction"", ""adventure"", ""fantasy""]"
syn_user_01270,835215,The Conjuring: Last Rites,7.0,"[""horror""]"
BornKnight,467244,The Zone of Interest,9.0,"[""drama"", ""history""]"
GenerationofSwine,280,Terminator 2: Judgment Day,10.0,"[""action"", ""thriller"", ""science fiction""]"
Andres Gomez,76341,Mad Max: Fury Road,7.0,"[""action"", ""adventure"", ""science fiction""]"
Gimly,283995,Guardians of the Galaxy Vol. 2,8.0,"[""science fiction"", ""adventure"", ""action""]"
syn_user_01282,1048024,Nuked,1.0,"[""comedy""]"
Kamurai,87826,Here Comes the Boom,8.0,"[""comedy"", ""action"", ""drama""]"
Nickg24,1166848,Being Eddie,7.0,"[""documentary""]"
John Chard,15096,20 Million Miles to Earth,8.0,"[""science fiction"", ""horror""]"
Ash9001,1317050,Murder in Monaco,7.0,"[""documentary"", ""crime""]"
miguelreina,855426,Pavements,8.0,"[""music"", ""comedy"", ""documentary""]"
jackmeat,575265,Mission: Impossible - The Final Reckoning,7.0,"[""action"", ""thriller"", ""adventure""]"
Charlie R,1128212,The Last Rodeo,9.0,"[""drama""]"
dizquik,750881,Smurfs,6.0,"[""animation"", ""fantasy"", ""family"", ""musical""]"
Reno,276839,Home Sweet Hell,6.0,"[""comedy"", ""thriller""]"
Chris Sawin,603692,John Wick: Chapter 4,8.0,"[""action"", ""thriller"", ""crime""]"
SWITCH.,373571,Godzilla: King of the Monsters,4.0,"[""science fiction"", ""action""]"
syn_user_00372,890734,Psycho Killer,8.0,"[""horror"", ""crime"", ""mystery""]"
shammahrashad,533535,Deadpool & Wolverine,6.0,"[""action"", ""comedy"", ""science fiction""]"
Alunauwie,800158,The Killer,8.0,"[""crime"", ""thriller""]"
r96sk,1111873,Abigail,10.0,"[""horror"", ""thriller""]"
RalphRahal,882598,Smile,6.0,"[""horror"", ""mystery""]"
Patricia Miller,803287,Hell of a Summer,7.0,"[""horror"", ""comedy"", ""mystery""]"
jduce452,1193274,Titanic: The Digital Resurrection,9.0,"[""documentary""]"
CinemaSerf,348,Alien,7.0,"[""horror"", ""science fiction""]"
TheSceneSnobs,799583,The Ministry of Ungentlemanly Warfare,6.0,"[""action"", ""comedy"", ""war""]"
paldrinc,785317,Tin Soldier,3.0,"[""action"", ""thriller""]"
tensharpe,593643,The Menu,8.0,"[""comedy"", ""horror"", ""thriller""]"
The Movie Diorama,37135,Tarzan,7.0,"[""family"", ""adventure"", ""animation"", ""drama"", ""action""]"
esc8p1sm,858618,Sebastian,7.0,"[""drama""]"
Rob,1271,300,7.0,"[""action"", ""adventure"", ""war""]"
Tejas Nair,492336,Deep Blue Sea 2,3.0,"[""action"", ""horror"", ""science fiction""]"
Tomizuka0829,1033235,Jane Austen's Period Drama,7.0,"[""romance"", ""comedy"", ""history""]"
Coeljh,1057461,Slanted,3.0,"[""comedy"", ""science fiction"", ""horror""]"
syn_user_00601,1360835,R.L. Stine's Pumpkinhead,4.0,"[""horror"", ""fantasy""]"
syn_user_01223,1361457,Devil's Game,5.0,"[""horror"", ""thriller""]"
Ryanfrazor,904965,Bride Hard,10.0,"[""comedy"", ""action""]"
Matthew Brady,157336,Interstellar,9.0,"[""adventure"", ""drama"", ""science fiction""]"
syn_user_00367,1256076,All the Devils Are Here,3.0,"[""crime"", ""thriller"", ""mystery""]"
CaseyReese,954,Mission: Impossible,8.0,"[""adventure"", ""action"", ""thriller""]"
Andre Gonzales,346364,It,10.0,"[""horror"", ""thriller"", ""drama""]"
syn_user_00441,1329357,Apple Music Live: Fred again..,8.0,"[""music""]"
kevin2019,945961,Alien: Romulus,6.0,"[""horror"", ""science fiction""]"
Chandler Danier,1422096,Good Boy,6.0,"[""horror""]"
tmdb15214618,299536,Avengers: Infinity War,4.0,"[""adventure"", ""action"", ""science fiction""]"
SaltyCatFish,346910,The Predator,4.0,"[""science fiction"", ""action"", ""thriller""]"
Rob,74,War of the Worlds,8.0,"[""adventure"", ""thriller"", ""science fiction""]"
talisencrw,203801,The Man from U.N.C.L.E.,9.0,"[""comedy"", ""action"", ""adventure""]"
hgram,1119747,Song Sung Blue,9.0,"[""drama"", ""music"", ""romance""]"
syn_user_00340,1069638,Dolly,5.0,"[""horror""]"
Horseface,937287,Challengers,3.0,"[""drama"", ""romance""]"
Manuel São Bento,846422,The Old Guard 2,5.0,"[""action"", ""fantasy""]"
jarvis-5251579,1240858,No Tears in Hell,8.0,"[""horror"", ""crime""]"
tensharpe,38,Eternal Sunshine of the Spotless Mind,8.0,"[""science fiction"", ""drama"", ""romance""]"
mrkesu,639230,Something in the Water,3.0,"[""thriller"", ""horror""]"
Bunsbuns,1020977,Eternity,7.0,"[""romance"", ""comedy"", ""drama""]"
Leninpo,1302910,The Rats: A Witcher Tale,2.0,"[""fantasy"", ""drama"", ""adventure""]"
movieswatcher,1213506,undertone,3.0,"[""horror"", ""mystery""]"
ragnarLothbrok,913892,The Senior,6.0,"[""drama""]"
syn_user_01372,1155630,Killer Whale,3.0,"[""thriller"", ""horror"", ""action"", ""mystery"", ""science fiction""]"
syn_user_01173,812253,The Strangers: Chapter 3,4.0,"[""horror"", ""thriller""]"
cuddlelover,999182,Christmas Karma,1.0,"[""fantasy"", ""comedy"", ""musical"", ""drama""]"
r96sk,348,Alien,8.0,"[""horror"", ""science fiction""]"
r96sk,10673,Wall Street,8.0,"[""crime"", ""drama""]"
Gimly,400535,Sicario: Day of the Soldado,7.0,"[""action"", ""crime"", ""thriller""]"
CinemaSerf,1317288,Marty Supreme,7.0,"[""drama""]"
Monsieur FU,719393,The Legend of Ochi,5.0,"[""fantasy"", ""adventure"", ""family""]"
Nyh,588,Silent Hill,9.0,"[""horror"", ""mystery""]"
CinemaSerf,967941,Wicked: For Good,6.0,"[""fantasy"", ""adventure"", ""romance""]"
Andre Gonzales,492336,Deep Blue Sea 2,6.0,"[""action"", ""horror"", ""science fiction""]"
tmdb27219454,72105,Ted,4.0,"[""comedy"", ""fantasy""]"
ConTheKing,832642,The Naked Gun,7.0,"[""comedy"", ""crime"", ""action""]"
jorja_fong,873974,How to Train Your Dragon,9.0,"[""fantasy"", ""family"", ""action"", ""adventure""]"
Adriano,600583,The Power of the Dog,4.0,"[""drama"", ""western""]"
JimDarko,1318470,Corey Feldman vs. the World,7.0,"[""documentary"", ""music""]"
syn_user_00796,1119717,Off the Grid,10.0,"[""action"", ""thriller""]"
robertaajr,639230,Something in the Water,7.0,"[""thriller"", ""horror""]"
Compuesto56,696075,The Accountant²,7.0,"[""crime"", ""thriller"", ""mystery""]"
tmdb93836550,9599,The Blob,9.0,"[""horror"", ""science fiction""]"
robwinz,1175942,The Bad Guys 2,7.0,"[""family"", ""comedy"", ""crime"", ""adventure"", ""animation""]"
ptknight,930728,King Ivory,7.0,"[""crime"", ""drama"", ""thriller""]"
syn_user_00197,1360431,Killer Whale,2.0,"[""thriller"", ""horror"", ""action"", ""mystery"", ""science fiction""]"
CinemaSerf,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.0,"[""adventure"", ""family"", ""fantasy""]"
Sheldon Nylander,530385,Midsommar,8.0,"[""horror"", ""drama"", ""mystery""]"
Manuel São Bento,1035259,The Naked Gun,8.0,"[""action"", ""comedy"", ""crime""]"
syn_user_01125,1361359,Feathers and Fur,6.0,"[""romance"", ""comedy"", ""animation""]"
Biscuitjack,918266,Is This Thing On?,6.0,"[""comedy"", ""drama""]"
syn_user_01135,1356092,Famous Last Words: Eric Dane,3.0,"[""documentary""]"
zxki,1045936,The Carpenter's Son,2.0,"[""horror""]"
syn_user_00999,1280853,The World of Hans Zimmer: A New Dimension,7.0,"[""music""]"
JPV852,10157,Police Academy 2: Their First Assignment,6.0,"[""comedy"", ""crime""]"
Idek,1020977,Eternity,7.0,"[""romance"", ""comedy"", ""drama""]"
r96sk,198185,Million Dollar Arm,8.0,"[""drama""]"
GenerationofSwine,436270,Black Adam,10.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_00461,1360695,Solvent,8.0,"[""horror"", ""drama"", ""mystery""]"
Andre Gonzales,353486,Jumanji: Welcome to the Jungle,8.0,"[""adventure"", ""comedy"", ""fantasy"", ""action""]"
Rob,561,Constantine,8.0,"[""fantasy"", ""action"", ""horror""]"
MikeRgr,675907,The Dresden Sun,1.0,"[""science fiction"", ""action"", ""thriller""]"
midna,686060,Hamnet,7.0,"[""drama"", ""romance"", ""history""]"
CinemaSerf,631843,Old,6.0,"[""thriller"", ""mystery"", ""horror""]"
CinemaSerf,508439,Onward,7.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""fantasy""]"
Davezn,967987,Pose,5.0,"[""thriller""]"
CinemaSerf,950387,A Minecraft Movie,6.0,"[""family"", ""fantasy"", ""comedy"", ""adventure""]"
jarvis-5251579,467065,Long Distance,1.0,"[""science fiction"", ""comedy"", ""action""]"
syn_user_00377,1226951,To Get Her,5.0,"[""action""]"
Andre Gonzales,414,Batman Forever,6.0,"[""action"", ""crime"", ""fantasy""]"
kevin2019,251,Ghost,7.0,"[""fantasy"", ""thriller"", ""romance""]"
patient1,1232711,Night of the Reaper,7.0,"[""thriller"", ""horror""]"
Mel-,646497,Wake Up Dead Man: A Knives Out Mystery,8.0,"[""mystery"", ""thriller"", ""comedy""]"
Copeland1994,1252288,AEW Full Gear 2025,9.0,"[""action""]"
Yassine Essahli,632727,Texas Chainsaw Massacre,1.0,"[""horror"", ""thriller"", ""crime"", ""drama""]"
dvsmith8,1156005,Melania,5.0,"[""documentary""]"
Manuel São Bento,823464,Godzilla x Kong: The New Empire,7.0,"[""action"", ""adventure"", ""science fiction""]"
yay267,1047047,Pillion,6.0,"[""romance"", ""drama"", ""comedy""]"
BadChristian,329865,Arrival,8.0,"[""drama"", ""science fiction"", ""mystery""]"
Kamurai,137,Groundhog Day,9.0,"[""romance"", ""fantasy"", ""comedy""]"
misubisu,1233413,Sinners,6.0,"[""horror"", ""action"", ""thriller""]"
syn_user_01258,1204850,A Friend of Dorothy,10.0,"[""comedy"", ""drama""]"
Kamurai,508943,Luca,7.0,"[""animation"", ""comedy"", ""fantasy"", ""family"", ""drama""]"
CinemaSerf,1011477,Karate Kid: Legends,6.0,"[""action"", ""adventure"", ""drama""]"
Andres Gomez,198663,The Maze Runner,5.0,"[""action"", ""mystery"", ""science fiction"", ""thriller""]"
Peter McGinn,453395,Doctor Strange in the Multiverse of Madness,5.0,"[""fantasy"", ""action"", ""adventure""]"
pkway,1050424,Shelter,9.0,"[""action"", ""crime"", ""thriller""]"
syn_user_00160,1270831,Devil's Game,7.0,"[""horror"", ""thriller""]"
sixhoursago,1033140,Ballad of a Small Player,5.0,"[""drama"", ""crime""]"
GenerationofSwine,475557,Joker,10.0,"[""crime"", ""thriller"", ""drama""]"
CinemaSerf,567609,Ready or Not,7.0,"[""horror"", ""comedy""]"
syn_user_01345,1361579,Shadow Force,2.0,"[""action"", ""thriller""]"
The Movie Mob,507086,Jurassic World Dominion,7.0,"[""adventure"", ""action"", ""science fiction""]"
alex1798,469557,Trap House,3.0,"[""action"", ""crime"", ""thriller""]"
RalphRahal,9769,Lolita,7.0,"[""drama"", ""romance""]"
KornManiak23,792648,HIM,4.0,"[""horror"", ""mystery""]"
Wuchak,11020,Picnic at Hanging Rock,7.0,"[""drama"", ""mystery""]"
tmdb76622195,11674,101 Dalmatians,4.0,"[""family"", ""comedy""]"
OblateSphereDroid,284054,Black Panther,9.0,"[""action"", ""adventure"", ""science fiction""]"
syn_user_00462,1360696,Echo Valley,1.0,"[""thriller"", ""drama""]"
jorja_fong,1146382,A Merry Little Ex-Mas,5.0,"[""romance"", ""comedy"", ""holiday""]"
threespoons,1078747,Traumatika,5.0,"[""horror""]"
TKPNPodcast,1198721,A Wisconsin Christmas Pie,2.0,"[""romance""]"
Aratea,792299,Thunderbolts*,6.0,"[""action"", ""adventure"", ""science fiction"", ""superhero""]"
BatMann,1316734,The Internship,8.0,"[""action""]"
syn_user_01045,1361279,Goon of the Lagoon,6.0,"[""thriller""]"
tmdb28039023,339403,Baby Driver,1.0,"[""action"", ""crime""]"
CrasE,425097,Final Destination Bloodlines,7.0,"[""horror"", ""mystery""]"
FLY_,797060,Swimming Home,7.0,"[""drama"", ""comedy""]"
syn_user_00973,1361207,Influencers,10.0,"[""horror"", ""thriller""]"
JohnTheCoderwiko,359410,Road House,4.0,"[""action"", ""thriller""]"
majohnny,1213640,The Toughest Footrace on Earth,6.0,"[""documentary""]"
syn_user_00620,882470,Echo Valley,1.0,"[""thriller"", ""drama""]"
BrandNewShoes,1006058,One More Shot,8.0,"[""comedy"", ""science fiction"", ""drama""]"
Stephen Campbell,480530,Creed II,6.0,"[""drama"", ""action""]"
Stephycce,1146382,A Merry Little Ex-Mas,8.0,"[""romance"", ""comedy"", ""holiday""]"
Sheldon Nylander,324552,John Wick: Chapter 2,7.0,"[""action"", ""thriller"", ""crime""]"
CinemaSerf,335977,Indiana Jones and the Dial of Destiny,6.0,"[""adventure"", ""action""]"
syn_user_00680,1213039,Run Amok,5.0,"[""comedy"", ""musical""]"
Wuchak,490132,Green Book,9.0,"[""drama"", ""comedy"", ""history""]"
r96sk,57158,The Hobbit: The Desolation of Smaug,8.0,"[""fantasy"", ""adventure"", ""action""]"
Precious Ajomole,1100782,Smile 2,10.0,"[""horror"", ""mystery""]"
r96sk,1726,Iron Man,9.0,"[""action"", ""science fiction"", ""adventure""]"
robys_bujo,1086230,Regretting You,1.0,"[""drama"", ""romance""]"
AstroNoud,600354,The Father,9.0,"[""drama""]"
Wuchak,11013,Secretary,5.0,"[""romance"", ""drama"", ""comedy""]"
Reno,381284,Hidden Figures,8.0,"[""drama"", ""history""]"
JPV852,575264,Mission: Impossible - Dead Reckoning Part One,8.0,"[""action"", ""thriller"", ""adventure""]"
kingy72,1012311,Grizzly Night,2.0,"[""horror"", ""thriller"", ""drama""]"
VicSur,933260,The Substance,9.0,"[""horror"", ""science fiction"", ""thriller""]"
Wuchak,507086,Jurassic World Dominion,6.0,"[""adventure"", ""action"", ""science fiction""]"
CosmicAditya,1086230,Regretting You,3.0,"[""drama"", ""romance""]"
Teslamancer,907508,The Thing with Feathers,10.0,"[""drama""]"
BrentJWestern,589385,Heads of State,7.0,"[""action"", ""thriller"", ""comedy""]"
Jlloyd2000,1081707,Saipan,6.0,"[""drama"", ""history""]"
Wuchak,1991,Death Proof,6.0,"[""action"", ""thriller""]"
jmg999,1006226,Predator: Badlands,8.0,"[""science fiction"", ""action"", ""adventure""]"
adansantos,993826,I Don't Understand You,2.0,"[""horror"", ""comedy""]"
syn_user_00817,292275,Now You See Me: Now You Don't,5.0,"[""thriller"", ""crime""]"
Peter89Spencer,620,Ghostbusters,9.0,"[""comedy"", ""fantasy""]"
John Chard,14161,2012,7.0,"[""action"", ""adventure"", ""science fiction""]"
Hellion Pickle,1203894,Border Hunters,1.0,"[""action"", ""thriller""]"
r96sk,823464,Godzilla x Kong: The New Empire,5.0,"[""action"", ""adventure"", ""science fiction""]"
CinemaSerf,57800,Ice Age: Continental Drift,6.0,"[""animation"", ""comedy"", ""adventure"", ""family""]"
feraguilar,1198299,Britain and the Blitz,6.0,"[""documentary""]"
dizquik,1079176,Sketch,6.0,"[""comedy"", ""fantasy"", ""adventure"", ""family""]"
syn_user_00641,1360875,Backyard Sports: The Animated Special,2.0,"[""animation"", ""comedy"", ""family""]"
Andre Gonzales,135397,Jurassic World,6.0,"[""action"", ""adventure"", ""science fiction"", ""thriller""]"
Manuel São Bento,549509,The Brutalist,7.0,"[""drama""]"
Manuel São Bento,882598,Smile,7.0,"[""horror"", ""mystery""]"
r96sk,585,"Monsters, Inc.",9.0,"[""animation"", ""comedy"", ""family""]"
VoidDevil,1226951,To Get Her,8.0,"[""action""]"
talisencrw,3079,The Curse of Frankenstein,9.0,"[""horror"", ""science fiction""]"
misubisu,755898,War of the Worlds,1.0,"[""science fiction"", ""thriller""]"
John Chard,339403,Baby Driver,8.0,"[""action"", ""crime""]"
amanshroff,141052,Justice League,6.0,"[""action"", ""adventure"", ""science fiction""]"
Gimly,12144,The Land Before Time,7.0,"[""family"", ""animation"", ""adventure""]"
Gimly,404584,From a House on Willow Street,4.0,"[""horror""]"
John Chard,64690,Drive,10.0,"[""drama"", ""thriller"", ""crime""]"
mbze430,980842,The Cut,6.0,"[""thriller"", ""drama""]"
Martha,425909,Ghostbusters: Afterlife,8.0,"[""fantasy"", ""comedy"", ""adventure""]"
kjellzzz,1088603,Strange Harvest,6.0,"[""horror"", ""crime"", ""mystery""]"
The Movie Mob,438148,Minions: The Rise of Gru,7.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""science fiction"", ""fantasy""]"
Cwf97,808,Shrek,10.0,"[""animation"", ""comedy"", ""fantasy"", ""adventure"", ""family""]"
KornManiak23,1047409,Christy,7.0,"[""drama"", ""history""]"
jarvis-5251579,889993,The Pickup,6.0,"[""comedy"", ""crime"", ""action""]"
Copeland1994,595350,War of the Worlds,3.0,"[""science fiction"", ""thriller""]"
Louisa Moore - Screen Zealots,298618,The Flash,7.0,"[""action"", ""science fiction"", ""adventure""]"
MaxTyrone,493922,Hereditary,9.0,"[""horror"", ""mystery"", ""thriller""]"
Horgh,766507,Prey,1.0,"[""thriller"", ""action"", ""science fiction""]"
GreenRat,1076665,Marty Supreme,7.0,"[""drama"", ""thriller""]"
r96sk,4244,The Kid,8.0,"[""fantasy"", ""comedy"", ""family""]"
